,depth_ask_price_1,depth_ask_price_10,depth_ask_price_11,depth_ask_price_12,depth_ask_price_13,depth_ask_price_14,depth_ask_price_15,depth_ask_price_16,depth_ask_price_17,depth_ask_price_18,depth_ask_price_19,depth_ask_price_2,depth_ask_price_20,depth_ask_price_3,depth_ask_price_4,depth_ask_price_5,depth_ask_price_6,depth_ask_price_7,depth_ask_price_8,depth_ask_price_9,depth_ask_quantity_1,depth_ask_quantity_10,depth_ask_quantity_11,depth_ask_quantity_12,depth_ask_quantity_13,depth_ask_quantity_14,depth_ask_quantity_15,depth_ask_quantity_16,depth_ask_quantity_17,depth_ask_quantity_18,depth_ask_quantity_19,depth_ask_quantity_2,depth_ask_quantity_20,depth_ask_quantity_3,depth_ask_quantity_4,depth_ask_quantity_5,depth_ask_quantity_6,depth_ask_quantity_7,depth_ask_quantity_8,depth_ask_quantity_9,depth_bid_price_1,depth_bid_price_10,depth_bid_price_11,depth_bid_price_12,depth_bid_price_13,depth_bid_price_14,depth_bid_price_15,depth_bid_price_16,depth_bid_price_17,depth_bid_price_18,depth_bid_price_19,depth_bid_price_2,depth_bid_price_20,depth_bid_price_3,depth_bid_price_4,depth_bid_price_5,depth_bid_price_6,depth_bid_price_7,depth_bid_price_8,depth_bid_price_9,depth_bid_quantity_1,depth_bid_quantity_10,depth_bid_quantity_11,depth_bid_quantity_12,depth_bid_quantity_13,depth_bid_quantity_14,depth_bid_quantity_15,depth_bid_quantity_16,depth_bid_quantity_17,depth_bid_quantity_18,depth_bid_quantity_19,depth_bid_quantity_2,depth_bid_quantity_20,depth_bid_quantity_3,depth_bid_quantity_4,depth_bid_quantity_5,depth_bid_quantity_6,depth_bid_quantity_7,depth_bid_quantity_8,depth_bid_quantity_9,kline_base_volume,kline_close_price,kline_high_price,kline_low_price,kline_open_price,kline_quote_volume,kline_taker_base_volume,kline_taker_quote_volume,kline_time_since_update,kline_trade_number,kline_update_time
2020-04-02 16:16:56.021173,6635.01,6636.75,6637.02,6637.13,6637.18,6637.27,6637.28,6637.32,6637.34,6637.63,6637.64,6635.26,6637.65,6635.82,6635.89,6635.92,6636.0,6636.21,6636.39,6636.74,0.018962,0.1,0.34734,0.199844,0.5,2.556895,0.528653,0.150767,0.566364,0.499955,0.226111,0.004666,0.364466,0.006975,0.889098,4.0,0.523636,0.002987,0.0018,0.100097,6634.29,6633.04,6632.72,6632.55,6632.47,6632.15,6632.03,6632.02,6632.0,6631.95,6631.76,6634.27,6631.7,6633.95,6633.94,6633.76,6633.75,6633.69,6633.12,6633.05,0.193592,0.05266,0.300202,1.25,1.053547,0.25,1.355955,0.25,0.03,0.069493,0.150719,0.005,0.15,0.239981,0.00337,0.022607,4.0,0.003793,1.918111,0.2,192.320173,6635.61,6638.15,6623.59,6626.17,1275222.69274928,81.373266,539617.3499545,56020.798095703125,1113.0,1585833359999.0
2020-04-02 16:16:57.162851,6636.71,6637.63,6637.65,6637.69,6637.96,6637.97,6638.0,6638.08,6638.24,6638.27,6638.77,6637.18,6638.78,6637.27,6637.28,6637.32,6637.34,6637.41,6637.61,6637.62,0.00308,0.499955,0.364466,0.002251,0.055662,0.055581,0.03,0.126,0.300079,0.3,1.00007,0.380448,1.055482,0.109997,0.343021,0.150767,0.566364,0.037351,0.976747,0.109998,6635.65,6633.96,6633.73,6633.69,6633.44,6633.42,6633.09,6632.56,6632.55,6632.53,6632.47,6635.63,6632.15,6634.91,6634.84,6634.83,6634.61,6634.6,6634.5,6634.0,0.183888,1.25,0.291,0.003793,0.148,0.25,0.4,0.226084,0.042686,1.053547,0.15072,0.219415,0.25,0.022599,0.2,4.0,0.300284,0.300202,0.011356,0.03,192.320173,6635.61,6638.15,6623.59,6626.17,1275222.69274928,81.373266,539617.3499545,57161.679931640625,1113.0,1585833359999.0
2020-04-02 16:16:58.305171,6636.58,6637.32,6637.34,6637.61,6637.62,6637.65,6637.69,6637.96,6637.97,6638.08,6638.26,6636.59,6638.27,6636.63,6636.69,6636.7,6637.16,6637.24,6637.27,6637.28,0.05225,0.150767,0.566364,0.47676,0.109998,0.364466,0.002251,0.055627,0.055581,0.126,0.300047,0.052194,0.3,0.044456,0.020581,0.0851,0.150743,0.150718,0.109997,0.343021,6635.0,6633.47,6633.46,6633.44,6633.42,6633.31,6633.3,6633.2,6632.56,6632.55,6632.47,6634.99,6632.29,6634.97,6634.5,6633.95,6633.87,6633.75,6633.74,6633.69,0.022602,0.798023,0.4,0.148,0.25,0.19387,0.19383,0.253665,0.193435,0.042686,0.15072,0.196536,0.297011,0.109804,0.011356,1.000067,1.25,0.203862,0.2,0.003793,192.320173,6635.61,6638.15,6623.59,6626.17,1275222.69274928,81.373266,539617.3499545,58304.5029296875,1113.0,1585833359999.0
2020-04-02 16:16:59.484865,6636.5,6637.23,6637.24,6637.27,6637.28,6637.32,6637.34,6637.59,6637.62,6637.65,6637.69,6636.53,6637.96,6636.55,6636.59,6636.69,6636.7,6636.8,6637.12,6637.13,0.166096,2.457958,0.150718,0.109997,0.343021,0.150767,0.566364,0.377321,0.109998,0.265,0.002251,0.2,0.055627,0.004718,0.052194,0.020581,0.0851,0.044456,0.106488,0.106393,6636.21,6634.01,6634.0,6633.96,6633.74,6633.69,6633.44,6633.42,6633.3,6633.2,6632.55,6635.2,6632.47,6635.19,6635.17,6635.06,6635.03,6634.53,6634.52,6634.5,7e-06,1.000091,0.03,1.25,0.2,0.003793,0.148,0.25,0.19383,0.253665,0.042686,0.188732,0.15072,0.286097,4.0,0.004873,0.022602,0.41145,0.4,0.011356,192.320173,6635.61,6638.15,6623.59,6626.17,1275222.69274928,81.373266,539617.3499545,59484.23583984375,1113.0,1585833359999.0
2020-04-02 16:17:00.625788,6634.4,6636.5,6636.51,6636.53,6636.66,6636.69,6636.7,6637.15,6637.23,6637.24,6637.28,6634.53,6637.32,6634.57,6634.58,6634.92,6635.15,6635.26,6636.15,6636.2,1.0,0.300202,0.035279,0.2,0.388,0.020581,0.0851,0.303,3.867958,0.150718,0.343021,2.0,0.150767,4.0,0.103401,4.2,4.0,0.00479,4.0,0.050287,6633.99,6632.62,6632.59,6632.48,6632.47,6632.42,6632.16,6632.15,6632.05,6632.03,6632.0,6633.69,6631.95,6633.45,6633.44,6633.42,6633.21,6633.2,6633.02,6633.01,0.003291,0.400056,0.4,0.450975,0.15072,0.300202,0.250018,0.25,0.2,1.355955,0.03,0.003793,0.069493,0.398007,0.148,0.25,0.253673,0.253665,1.000055,1.25,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,625.00341796875,744.0,1585833419999.0
2020-04-02 16:17:01.787102,6633.62,6635.79,6636.0,6636.05,6636.5,6636.51,6636.62,6636.66,6636.69,6636.7,6636.74,6633.63,6637.15,6634.31,6635.13,6635.14,6635.4,6635.41,6635.77,6635.78,0.106632,0.309,0.03,0.003,0.007788,0.035279,0.150756,0.388,0.020581,0.0851,0.290714,0.022602,0.453739,4.0,0.404095,0.404,0.110083,0.109998,0.809043,0.499955,6632.21,6631.74,6631.73,6631.35,6631.34,6631.33,6630.97,6630.95,6630.9,6630.66,6630.59,6632.18,6630.55,6632.07,6632.05,6632.04,6632.03,6631.96,6631.95,6631.87,0.192322,0.150818,0.150719,1.0,1.96479,0.150799,0.109286,0.19953,1.25,0.0425,0.2,0.213891,0.713849,0.106632,0.558097,0.106438,1.355955,1.92111,0.069493,0.00499,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,1784.991455078125,744.0,1585833419999.0
2020-04-02 16:17:03.059373,6633.87,6635.79,6636.0,6636.2,6636.5,6636.51,6636.59,6636.62,6636.66,6637.14,6637.15,6634.29,6637.23,6634.3,6634.31,6635.05,6635.06,6635.12,6635.13,6635.78,0.003895,0.309,0.03,0.150739,0.007788,0.035279,0.25,0.150756,0.388,0.2,0.303,0.124989,3.867958,0.290714,4.0,0.447025,0.052238,0.284745,0.109998,0.499955,6633.19,6632.23,6632.12,6632.03,6631.8,6631.73,6631.35,6631.34,6631.33,6630.97,6630.95,6632.87,6630.66,6632.81,6632.64,6632.63,6632.51,6632.43,6632.42,6632.24,0.003842,0.103678,0.69401,1.355955,0.150738,0.150719,1.0,1.96479,0.150799,0.109286,0.19953,0.203776,0.0425,0.201297,0.099468,0.099433,0.754034,0.103866,1.053547,0.230196,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,3058.3037109375,744.0,1585833419999.0
2020-04-02 16:17:04.271519,6631.19,6631.77,6632.09,6632.11,6632.45,6632.46,6632.59,6632.63,6633.48,6633.49,6633.79,6631.2,6633.85,6631.21,6631.22,6631.3,6631.33,6631.34,6631.35,6631.76,0.090019,4.0,0.162517,0.150858,0.010932,4.0,0.384,0.306,0.499955,0.00306,0.25,0.022609,0.499739,0.003878,0.361524,0.25602,0.103998,4.090515,0.198038,0.663006,6630.01,6627.78,6627.56,6627.55,6627.54,6627.3,6627.26,6627.25,6627.16,6627.12,6627.11,6630.0,6627.09,6629.99,6629.9,6629.56,6629.41,6628.35,6628.0,6627.79,0.022619,0.15077,0.151398,0.131791,0.019592,0.172518,0.0725,0.1,0.144197,0.003749,0.001585,0.76049,0.001871,0.003414,0.150223,0.7,0.069493,0.2,0.03,0.150786,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,4269.69970703125,744.0,1585833419999.0
2020-04-02 16:17:05.433355,6631.0,6632.45,6632.59,6633.1,6633.11,6633.35,6633.48,6633.49,6633.58,6633.85,6633.99,6631.2,6634.0,6631.22,6631.7,6631.77,6631.88,6632.08,6632.09,6632.11,0.004283,0.010932,0.384,0.284745,0.261776,0.150804,0.499955,0.00306,0.1,0.499739,0.25,0.228395,0.03,0.268209,0.181069,4.0,0.300202,0.162583,0.162517,0.150858,6630.03,6628.36,6628.35,6628.0,6627.81,6627.8,6627.78,6627.56,6627.55,6627.38,6627.37,6630.01,6627.35,6630.0,6629.88,6629.86,6628.71,6628.69,6628.68,6628.62,0.996984,0.200056,0.2,0.03,1.000058,1.151602,0.150804,0.151398,0.131791,0.476319,0.2,0.022619,0.25,0.76049,0.004332,0.150223,1.000067,0.0425,1.25,0.055,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,5432.661376953125,744.0,1585833419999.0
2020-04-02 16:17:06.581049,6630.89,6632.54,6632.55,6632.59,6633.09,6633.1,6633.11,6633.47,6633.48,6633.49,6633.52,6630.94,6633.58,6631.18,6631.2,6631.22,6632.09,6632.4,6632.41,6632.45,0.076022,1.000094,1.053547,0.384,0.546616,0.284745,0.261776,0.653969,0.499955,0.00306,0.150858,0.004459,0.1,0.200856,0.021823,0.268209,0.052519,0.311143,0.300202,0.010932,6630.0,6628.69,6628.68,6628.57,6628.56,6628.38,6628.35,6628.0,6627.81,6627.8,6627.78,6629.88,6627.56,6629.87,6629.8,6629.79,6629.26,6629.25,6629.23,6628.71,0.432774,0.0425,1.25,0.093138,0.09304,0.200005,0.2,0.03,1.000085,1.151602,0.150804,0.153253,0.131875,0.00302,0.15023,0.150223,0.48892,0.188712,0.300202,1.000067,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,6580.58154296875,744.0,1585833419999.0
2020-04-02 16:17:07.687296,6632.65,6635.18,6635.29,6635.38,6635.39,6635.46,6635.48,6635.79,6635.92,6636.0,6636.15,6632.76,6636.16,6632.77,6633.11,6633.57,6633.58,6634.65,6634.72,6635.0,0.003701,0.0425,0.25,0.009899,0.25,0.765289,1.41,0.309,0.150816,0.03,0.401437,0.067841,0.301379,0.204685,0.261776,0.060054,0.1,0.284797,0.284745,0.150779,6631.65,6630.15,6630.0,6629.69,6629.68,6628.81,6628.7,6628.69,6628.68,6628.56,6628.39,6631.49,6627.81,6631.28,6631.27,6631.16,6631.15,6630.95,6630.94,6630.88,0.004967,0.294,0.456983,0.22618,0.315255,0.150801,0.02998,0.0425,0.150783,0.09304,0.297,0.022613,0.188515,0.2,0.550223,0.092828,0.25,0.965053,0.006,3.4,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,7686.750244140625,744.0,1585833419999.0
2020-04-02 16:17:08.796258,6632.56,6634.63,6634.64,6634.72,6634.94,6635.38,6635.39,6635.46,6635.48,6635.91,6635.92,6632.66,6635.99,6632.76,6633.04,6633.11,6633.22,6633.51,6633.58,6634.0,4.107353,0.337115,0.052295,0.284745,0.300202,0.009899,0.25,0.765289,1.41,0.150776,0.150816,0.2072,0.2,0.067841,0.261869,0.261776,0.003228,0.09008,0.1,0.03,6632.22,6630.64,6630.54,6630.16,6630.15,6630.01,6630.0,6629.72,6629.69,6629.68,6628.85,6631.53,6628.82,6631.51,6631.28,6631.27,6631.25,6630.89,6630.88,6630.65,0.004556,0.25,1.25,0.053452,0.294,0.0425,0.456983,0.150772,0.22618,0.315255,0.25,0.004281,0.055,0.022615,0.2,0.4,0.150223,1.000078,3.4,0.250091,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,8787.7646484375,744.0,1585833419999.0
2020-04-02 16:17:09.951600,6632.56,6634.16,6634.17,6634.61,6634.64,6635.37,6635.38,6635.39,6635.46,6635.48,6635.51,6632.76,6635.82,6633.03,6633.1,6633.11,6633.51,6633.58,6633.92,6633.93,0.107353,0.300217,0.300202,0.052317,0.052295,1.0,0.009899,0.25,0.765289,1.41,0.150765,0.067841,0.850582,0.004802,0.181023,0.261776,0.09008,0.1,0.324651,0.29464,6632.39,6630.9,6630.88,6630.8,6630.68,6630.64,6630.16,6630.15,6630.01,6630.0,6629.72,6632.36,6629.69,6632.21,6631.58,6631.52,6631.51,6631.28,6631.27,6630.92,1.0,0.300202,3.4,0.2272,1.25,0.25,0.053452,0.294,0.0425,0.456983,0.150772,0.981698,0.22618,0.004961,0.100477,0.150223,0.022615,0.2,0.4,1.000012,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,9951.53662109375,744.0,1585833419999.0
2020-04-02 16:17:11.053500,6632.56,6635.34,6635.37,6635.38,6635.46,6635.48,6635.8,6635.83,6635.87,6635.92,6635.99,6632.76,6636.0,6633.11,6633.12,6633.58,6634.61,6634.64,6634.93,6634.94,3e-06,0.294677,0.284745,0.009899,0.265334,1.41,0.699773,0.2,0.499742,0.400816,0.2,0.067841,0.03,0.261776,0.004414,0.1,0.052317,0.052295,0.300234,0.300202,6632.55,6630.89,6630.88,6630.8,6630.16,6630.15,6630.01,6630.0,6629.96,6629.73,6629.72,6632.22,6629.69,6631.54,6631.53,6631.52,6631.51,6631.33,6631.28,6631.27,0.749279,1.000036,3.4,0.2272,0.053452,0.294,0.0425,0.456983,0.299,0.315255,0.150772,0.003661,0.22618,0.25,0.20178,0.150223,0.022615,1.25,0.500202,0.4,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,11053.46142578125,744.0,1585833419999.0
2020-04-02 16:17:12.167956,6630.39,6632.49,6632.62,6632.73,6632.75,6632.97,6633.0,6633.11,6633.21,6633.89,6634.19,6630.97,6634.2,6631.02,6631.19,6631.2,6631.98,6631.99,6632.0,6632.48,0.00434,0.022615,0.226273,4.0,0.303,0.392,0.4,0.261776,0.150839,0.003,0.0425,0.347035,0.25,4.0,0.198872,0.198835,0.230038,0.2,0.03,0.499955,6630.03,6627.85,6627.8,6627.64,6627.63,6627.57,6627.43,6627.35,6627.25,6627.16,6627.12,6630.02,6627.11,6629.73,6629.32,6629.31,6629.02,6628.57,6628.0,6627.88,0.12192,0.150794,1.151602,1.000036,0.301588,2.065181,0.311136,0.603071,0.1,0.144197,0.003749,0.265,0.001585,0.004377,0.006,0.004281,1.25,0.2,0.03,0.300202,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,12167.78564453125,744.0,1585833419999.0
2020-04-02 16:17:13.326653,6632.38,6633.43,6633.44,6633.99,6634.0,6634.19,6634.39,6634.4,6634.42,6635.15,6635.16,6632.59,6635.19,6632.66,6632.7,6632.73,6633.08,6633.09,6633.11,6633.26,0.022615,0.100067,0.1,0.6,0.03,0.0425,0.6,0.25,0.150808,0.499955,0.060569,0.004016,0.25,0.859086,0.201811,4.0,0.355827,0.093977,0.261776,0.0058,6631.64,6628.71,6628.58,6628.57,6628.45,6628.44,6628.16,6628.15,6627.81,6627.8,6627.58,6631.2,6627.57,6630.78,6630.64,6630.03,6630.02,6630.0,6628.73,6628.72,0.00443,0.150802,0.200079,0.2,0.29108,0.291,0.250081,0.25,1.000082,1.151602,1.000085,0.022616,2.065181,0.088959,1.25,0.014761,0.265,0.03,1.000078,1.377594,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,13324.946533203125,744.0,1585833419999.0
2020-04-02 16:17:14.467448,6630.91,6632.38,6632.73,6633.11,6633.44,6633.8,6633.81,6634.0,6634.13,6634.14,6634.19,6630.97,6634.21,6631.14,6631.29,6631.3,6631.31,6631.95,6632.05,6632.37,2.0,0.022615,4.0,0.261776,0.1,0.2,0.396,0.180799,0.2,0.309,0.0425,0.003965,0.226228,0.202462,3.086835,0.24996,4.0,0.256131,4.0,0.499955,6630.37,6628.0,6627.95,6627.86,6627.8,6627.58,6627.57,6627.49,6627.25,6627.16,6627.12,6630.02,6627.11,6629.5,6628.78,6628.77,6628.76,6628.42,6628.41,6628.01,0.003254,0.03,0.25,0.150799,1.151602,1.000091,2.065181,0.126,0.1,0.144197,0.003749,0.265,0.001585,0.05524,0.350064,0.164801,0.2,1.000026,1.25,0.280019,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,14466.1982421875,744.0,1585833419999.0
2020-04-02 16:17:15.588430,6630.53,6631.65,6631.94,6631.95,6632.0,6632.31,6632.32,6632.37,6632.38,6632.54,6632.55,6630.57,6632.58,6631.11,6631.14,6631.26,6631.28,6631.29,6631.3,6631.64,0.003962,0.300202,0.230046,0.2,0.03,0.918617,0.396,0.499955,0.022615,0.63178,0.325732,0.094581,0.306,0.241043,0.202462,0.106042,0.052471,0.6,0.24996,0.300247,6630.08,6627.8,6627.6,6627.59,6627.57,6627.25,6627.16,6627.12,6627.11,6627.09,6627.08,6630.02,6627.02,6629.5,6628.76,6628.41,6628.01,6628.0,6627.97,6627.86,0.004171,1.151602,1.000037,0.15004,2.065181,0.1,0.144197,0.003749,0.001585,0.011551,0.090537,0.241193,1.206143,0.05524,0.2,1.25,0.330246,0.03,0.300202,0.150799,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,15586.720458984375,744.0,1585833419999.0
2020-04-02 16:17:16.720401,6630.23,6631.74,6631.95,6632.0,6632.32,6632.37,6632.38,6632.54,6632.55,6632.93,6633.11,6630.24,6633.22,6630.57,6630.62,6630.67,6630.68,6630.89,6631.28,6631.3,0.211081,0.300202,0.2,0.03,0.396,0.499955,0.022615,0.6,0.325732,0.07875,0.412611,4.0,0.00309,0.004855,0.799082,0.085793,4.0,0.202141,0.052471,0.24996,6630.02,6627.6,6627.59,6627.57,6627.27,6627.26,6627.25,6627.16,6627.12,6627.11,6627.09,6629.89,6627.08,6628.78,6628.76,6628.41,6628.38,6627.87,6627.86,6627.8,0.208238,1.000037,0.15004,2.065181,0.400085,0.3,0.1,0.144197,0.003749,0.001585,0.011551,0.003544,0.090537,0.014761,0.2,1.25,0.300202,1.000084,0.150799,1.151602,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,16719.253173828125,744.0,1585833419999.0
2020-04-02 16:17:17.844453,6631.67,6632.55,6632.9,6632.93,6633.01,6633.09,6633.1,6633.11,6633.28,6633.38,6633.43,6631.72,6633.44,6631.84,6631.85,6631.87,6631.91,6631.93,6632.45,6632.48,0.1962,0.325732,0.078775,0.07875,0.150855,0.2,0.226251,0.261776,0.150815,0.24996,0.064807,0.207671,0.1,1.000056,0.105716,0.022615,0.099805,4.0,0.42102,0.095236,6630.51,6627.86,6627.8,6627.64,6627.58,6627.57,6627.46,6627.45,6627.27,6627.26,6627.25,6630.02,6627.16,6629.87,6628.84,6628.83,6628.81,6628.0,6627.91,6627.9,0.005833,0.150799,1.151602,1.25,1.00004,2.065181,0.250057,0.25,0.250098,0.15004,0.1,0.004281,0.144197,0.014761,0.301797,0.2,0.10176,0.03,0.447837,0.297,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,17843.574951171875,744.0,1585833419999.0
2020-04-02 16:17:19.008805,6630.8,6631.93,6631.98,6632.0,6632.34,6632.47,6632.55,6632.93,6633.01,6633.1,6633.11,6630.84,6633.43,6630.85,6631.02,6631.06,6631.65,6631.66,6631.71,6631.84,0.190898,4.0,0.09204,0.03,0.300202,0.499955,0.325732,0.07875,0.150855,0.226251,0.261776,0.6,0.064807,0.004945,0.24996,4.0,0.052479,0.1,0.2,0.022615,6630.51,6627.92,6627.86,6627.8,6627.65,6627.57,6627.46,6627.45,6627.3,6627.26,6627.25,6630.02,6627.16,6629.55,6628.85,6628.84,6628.83,6628.81,6628.01,6628.0,0.005833,1.25,0.150799,1.151602,1.000059,2.065181,0.250063,0.25,0.15,0.15004,0.1,0.004281,0.144197,0.004176,0.316605,0.014761,0.2,0.10176,1.000081,0.03,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,19008.0107421875,744.0,1585833419999.0
2020-04-02 16:17:20.212125,6630.83,6631.93,6631.98,6632.0,6632.47,6632.55,6632.89,6632.91,6632.92,6633.01,6633.1,6630.84,6633.11,6631.33,6631.54,6631.57,6631.65,6631.74,6631.83,6631.84,0.082718,4.0,0.09204,0.03,0.499955,0.325732,0.17,0.059636,0.6,0.150855,0.226251,4.24996,0.261776,0.004094,0.200098,0.2,0.052479,0.207462,1.000086,0.022615,6630.56,6628.0,6627.92,6627.86,6627.8,6627.65,6627.57,6627.46,6627.45,6627.3,6627.25,6630.51,6627.16,6630.02,6629.02,6629.01,6628.89,6628.84,6628.83,6628.01,0.398957,0.03,1.25,0.150799,1.151602,1.000059,2.065181,0.226248,0.25,0.15,0.1,0.005833,0.144197,0.004281,0.014761,0.09596,0.214852,0.15004,0.2,1.000081,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,20211.635009765625,744.0,1585833419999.0
2020-04-02 16:17:21.333701,6630.75,6631.83,6631.84,6631.92,6631.93,6631.98,6632.0,6632.18,6632.47,6632.55,6632.88,6630.79,6632.89,6630.84,6630.9,6631.44,6631.53,6631.64,6631.65,6631.74,0.287015,1.000086,0.022615,0.24996,4.0,0.09204,0.03,0.300202,0.499955,0.325732,0.2,0.081567,0.17,4.0,0.004272,0.095252,0.095236,0.259942,0.052479,0.207462,6630.56,6628.31,6628.3,6628.01,6628.0,6627.92,6627.86,6627.8,6627.57,6627.3,6627.25,6630.51,6627.17,6630.09,6629.01,6628.85,6628.84,6628.83,6628.61,6628.6,0.200959,1.000017,1.262767,1.000081,0.03,1.25,0.150799,1.151602,2.065181,0.15,0.1,0.005833,0.226263,0.004322,0.09596,0.014761,0.15004,0.2,0.30022,0.300202,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,21332.62451171875,744.0,1585833419999.0
2020-04-02 16:17:22.516135,6632.55,6635.11,6635.23,6635.24,6635.3,6635.31,6635.48,6635.55,6635.59,6636.0,6636.15,6632.84,6636.16,6633.1,6633.11,6633.44,6633.98,6634.0,6634.68,6634.71,0.325732,0.499955,0.84996,0.408,0.055,0.2,1.41,0.150794,0.297,0.476547,0.00288,0.194015,0.301379,0.080474,0.261776,0.1,0.0425,0.03,0.126,0.5,6631.77,6630.35,6629.93,6629.82,6629.8,6629.01,6628.84,6628.83,6628.71,6628.7,6628.46,6631.39,6628.08,6631.38,6630.57,6630.56,6630.51,6630.5,6630.37,6630.36,0.004281,1.262767,0.25,0.294,1.25,0.09596,0.15004,0.2,0.1,0.150805,0.3,0.080379,0.150797,2.7,0.014761,0.199449,0.005833,0.300202,1.000074,0.2,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,22515.266845703125,744.0,1585833419999.0
2020-04-02 16:17:23.668019,6632.48,6633.44,6633.93,6633.98,6634.0,6634.22,6634.25,6635.02,6635.03,6635.05,6635.11,6632.54,6635.21,6632.55,6632.92,6633.02,6633.11,6633.28,6633.29,6633.35,0.039399,0.1,0.072549,0.0425,0.03,0.226244,0.226212,1.00005,0.2,0.5,0.499955,0.1,0.2,0.325732,0.004385,0.151047,0.261776,0.243946,0.078898,0.165,6632.47,6630.78,6630.76,6630.6,6630.56,6630.37,6630.36,6630.0,6629.83,6629.82,6629.01,6632.14,6628.78,6631.18,6631.17,6631.16,6631.02,6631.0,6630.9,6630.79,0.98628,1.262767,0.300202,0.199478,0.199449,1.000035,1.25,0.03,0.294033,0.294,0.09596,0.004441,0.150776,0.15004,0.2,0.022615,0.014761,0.093331,0.25,1.000045,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,23667.263427734375,744.0,1585833419999.0
2020-04-02 16:17:24.789690,6632.55,6635.02,6635.03,6635.05,6635.11,6635.14,6635.21,6635.23,6635.24,6635.3,6635.41,6632.81,6635.48,6633.11,6633.44,6633.97,6633.98,6634.0,6634.22,6634.25,0.325732,1.00005,0.2,0.5,0.499955,0.150776,0.2,0.24996,0.408,0.305,1.000021,0.004074,1.41,0.261776,0.1,0.072573,0.0425,0.03,0.226244,0.226212,6632.47,6630.59,6630.58,6630.56,6630.36,6630.0,6629.82,6629.56,6629.02,6628.86,6628.46,6632.21,6628.09,6631.19,6631.18,6631.17,6631.13,6631.04,6630.79,6630.78,1.964547,0.449519,0.25,0.199449,1.25,0.03,0.294,0.150776,0.22619,0.25,0.3,0.004116,0.030004,0.022615,0.164801,0.2,0.300202,0.093331,0.995071,1.262767,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,24788.7080078125,744.0,1585833419999.0
2020-04-02 16:17:25.961527,6633.44,6635.3,6635.41,6635.48,6635.71,6635.74,6635.94,6635.95,6635.99,6636.0,6636.03,6633.98,6636.14,6634.07,6634.21,6634.48,6635.02,6635.03,6635.21,6635.24,0.03,0.055,1.000021,1.41,0.288005,0.288,0.517373,0.061373,0.3,0.03,0.126,0.0425,0.404351,0.003034,0.24996,0.05523,0.200001,0.2,0.2,0.408,6633.43,6631.2,6631.19,6631.18,6631.05,6631.04,6630.94,6630.93,6630.57,6630.56,6630.17,6633.37,6630.16,6633.1,6632.55,6632.54,6632.44,6632.34,6631.96,6631.95,1.915965,0.172661,0.022615,0.15004,0.093338,0.093331,1.000008,1.25,0.199458,0.199449,0.2,1.0,0.03375,0.003903,0.027966,0.010421,0.010421,0.010421,0.250002,0.25,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,25960.920654296875,744.0,1585833419999.0
